Delivery Method,Area Codes,Area Name,Region,Rural,Rural Charge
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7271,Hillersden,Marlborough,TRUE,39
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7272,Renwick,Marlborough,TRUE,39
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7273,Tuamarina,Marlborough,TRUE,39
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7274,Upcot,Marlborough,TRUE,39
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7275,Te Rou,Marlborough,TRUE,39
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7276,Avondale,Marlborough,TRUE,39
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7193,Kapowai,Marlborough,TRUE,39
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7178,Havelock,Marlborough,TRUE,39
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7281,Waikawa,Marlborough,TRUE,39
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7282,Manaroa,Marlborough,TRUE,39
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7194,Rai Valley,Marlborough,TRUE,39
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7192,Tinline,Marlborough,TRUE,39
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7195,Tira-ora,Marlborough,TRUE,39
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7285,Taimate,Marlborough,TRUE,39
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7100,Havelock,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7201,Blenheim Central,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7202,Grovetown,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7204,Hawkesbury,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7206,Renwick,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7210,Seddon,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7220,Picton,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7145,Rai Valley,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7150,Havelock,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7240,Witherlea,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7241,Blenheim,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7242,Witherlea,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7243,Renwick,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7244,Spring Creek,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7246,Tuamarina,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7247,Seddon,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7248,Ward,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7250,Picton,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7251,Waikawa,Marlborough,FALSE,0
"Shipping -  Marlborough (Picton, Blenheim, Seddon, Ward)",7284,Whakatahuri,Marlborough,FALSE,0
